,image path,A,B,D,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop,left crop QC,right crop,right crop QC,up crop,up crop QC,down crop,down crop QC
25,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0004.jpg,250,250,0.332,17.0,35.05709628591621,15,0.03809973084540216,86,0.15708921458319636,67,3.109213584348956,100,3.0236388985411864,100,3.850860861349624,100,3.2803629559644945,100
26,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0008.jpg,250,250,0.3582401429209183,28.0,33.13608305156178,14,0.04603733788178884,93,0.056934094230957195,92,3.1385725294739757,100,3.410179767601531,100,4.194822899970025,100,3.3498226035731857,100
27,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0011.jpg,250,250,0.328219438790575,16.0,37.0,16,0.036560905850724974,84,0.027250890267063607,95,2.891891891891892,100,2.864864864864865,100,3.7567567567567566,100,3.0,100
28,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0013.jpg,250,250,0.31622776601683794,13.0,38.01315561749642,17,0.03794733192202055,86,0.02529822128134703,95,2.762201619264446,100,2.814814983440912,100,3.6566288102643623,100,2.9200417117938433,100
29,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0005.jpg,250,250,0.32022492095400695,14.0,38.05259518088089,17,0.06369297552984819,99,0.012491220196364759,96,2.733059322383711,100,2.8381769886292383,100,3.6265594854706933,100,2.943294654874766,100
30,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0006.jpg,250,250,0.32409875038327435,15.0,38.01315561749642,17,0.03702575213822632,85,0.012341917379408774,96,2.762201619264446,100,2.814814983440912,100,3.6566288102643623,100,2.9200417117938433,100
31,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0001.jpg,250,250,0.3360238086802779,19.0,39.05124837953327,18,0.05951959201506977,98,0.011903918403013953,96,2.7655966065505533,100,2.637559726617657,100,3.687462142067404,100,2.714381854577395,100
32,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0010.jpg,250,250,0.2884441020371191,8.0,34.52535300326414,15,0.05717718748968656,98,0.08770580193070293,87,3.157100232681033,100,3.0991717880446834,100,3.8522415683172233,100,3.3888140112264296,100
33,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0007.jpg,250,250,0.3240246904172582,15.0,37.013511046643494,16,0.03703421484500817,85,0.08641316797168573,87,2.8908362642269005,100,2.8638191028789857,100,3.7283682660122643,100,3.0259220709664754,100
34,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0003.jpg,250,250,0.42801869118065394,78.0,50.0,27,0.04672693135159977,94,0.009345386270319955,96,2.08,100,1.92,100,2.72,100,2.28,100
35,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0012.jpg,250,250,0.3280243893371345,16.0,38.01315561749642,17,0.04877686086797539,95,0.08535950651895693,87,2.788508301352679,100,2.788508301352679,100,3.6303221281761293,100,2.946348393882076,100
36,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Asmaa_Assad/Asmaa_Assad_0001.jpg,250,250,0.30402631465055785,10.0,41.0,19,0.08002942162805392,100,0.013156755870285523,96,2.5609756097560976,100,2.5365853658536586,100,3.3658536585365852,100,2.731707317073171,100
37,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jessica_Lange/Jessica_Lange_0002.jpg,250,250,0.28002856997099423,6.0,37.013511046643494,16,0.08688774193187904,100,0.14284256782850144,72,2.8908362642269005,100,2.8638191028789857,100,3.620299620620605,100,3.1339907163581353,100
38,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jessica_Lange/Jessica_Lange_0001.jpg,250,250,0.3362142174269256,19.0,48.093658625644196,25,0.05948588418735414,98,0.016825148837502295,95,2.100068967224411,100,2.100068967224411,100,2.9733649733969387,100,2.224825539534772,100
39,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ronald_Kadish/Ronald_Kadish_0001.jpg,250,250,0.3002399040767233,10.0,45.0111097397076,22,0.05329071779849544,97,0.039968038348871575,94,2.2438904657998355,100,2.3105406776552764,100,3.0659097453502704,100,2.4882745759364515,100
40,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jane_Leeves/Jane_Leeves_0001.jpg,250,250,0.2962431433805684,9.0,41.0,19,0.08213202791308498,100,0.05400968885698604,92,2.5609756097560976,100,2.5365853658536586,100,3.292682926829268,100,2.8048780487804876,100
41,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Chris_Penn/Chris_Penn_0001.jpg,250,250,0.32089873792210527,14.0,39.11521443121589,18,0.049859965494422814,95,0.012464991373605704,96,2.6076809620810595,100,2.7866394594787796,100,3.451342449813167,100,2.9400324572482535,100
42,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Benito_Santiago/Benito_Santiago_0001.jpg,250,250,0.30442076144704716,10.0,36.013886210738214,15,0.05417640513109168,97,0.04155140595715836,93,3.0266103291985083,100,2.915542060237095,100,3.8873894136494602,100,3.0543773964388614,100
43,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Johnny_Tapia/Johnny_Tapia_0001.jpg,250,250,0.32009998437988085,14.0,42.1070065428546,20,0.062480477900507675,99,0.02499219116020307,95,2.469897732914201,100,2.469897732914201,100,3.206117249455934,100,2.731136916203203,100
44,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Johnny_Tapia/Johnny_Tapia_0003.jpg,250,250,0.3032094985319556,10.0,35.6931365951495,15,0.06596099428558033,99,0.018656586541256386,95,3.614140204689391,100,2.409426803126261,100,3.8662895212956276,100,3.1378581622109443,100
45,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Johnny_Tapia/Johnny_Tapia_0002.jpg,250,250,0.3042367499169027,10.0,42.0,20,0.06573827785585626,99,0.01314765557117125,96,2.4761904761904763,100,2.4761904761904763,100,3.261904761904762,100,2.6904761904761907,100
46,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carlos_Iturgaitz/Carlos_Iturgaitz_0001.jpg,250,250,0.3286091903766539,16.0,35.05709628591621,15,0.0620678868749624,99,0.017214534514413484,95,3.194788270156725,100,2.938064212733417,100,3.8793857566188805,100,3.251838060695238,100
47,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Costello/Peter_Costello_0001.jpg,250,250,0.3164048040090416,13.0,39.01281840626232,18,0.05212443772503326,96,0.03997761879845559,94,2.665790482425283,100,2.7426882848029357,100,3.5372989093720104,100,2.8708512887656896,100
48,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Costello/Peter_Costello_0002.jpg,250,250,0.34009410462399964,20.0,44.0,21,0.04849370300230371,95,0.04704580227196011,93,2.3181818181818183,100,2.3636363636363638,100,3.1363636363636362,100,2.5454545454545454,100
49,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Kurt_Thomas/Kurt_Thomas_0001.jpg,250,250,0.3160253154416589,13.0,36.05551275463989,15,0.07594328310837685,100,0.025314427702792283,95,3.0785860890500216,100,2.8567060105599302,100,3.827431353954081,100,3.106321098861283,100
50,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Henry/John_Henry_0001.jpg,250,250,0.29224647132172527,8.0,35.0,15,0.06843538575349506,99,0.05474830860279605,92,2.942857142857143,100,3.2,100,3.8285714285714287,100,3.3142857142857145,100
51,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alicia_Molik/Alicia_Molik_0001.jpg,250,250,0.348,23.0,40.01249804748511,18,0.09266962929078792,100,0.12643678160919541,77,2.6491722629815255,100,2.5991878806611193,100,3.3739458066274146,100,2.874101983423353,100
52,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Terry_McAuliffe/Terry_McAuliffe_0001.jpg,250,250,0.34985711369071804,24.0,38.01315561749642,17,0.04714045207910317,94,0.13767442887483888,74,2.6043615267350493,100,2.9726550759703088,100,3.551402081911431,100,3.0252684401467747,100
53,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Terry_McAuliffe/Terry_McAuliffe_0003.jpg,250,250,0.35345155254999233,25.0,43.04648650006177,21,0.03578739589461676,83,0.11316968255314816,81,2.346300667299643,100,2.4624541656808137,100,3.1826058556440704,100,2.6250690634144522,100
54,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Terry_McAuliffe/Terry_McAuliffe_0002.jpg,250,250,0.32062439083762795,14.0,39.0,18,0.06237828615518053,99,0.07485394338621663,89,2.717948717948718,100,2.6923076923076925,100,3.5128205128205128,100,2.8974358974358974,100
55,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ronald_Kessler/Ronald_Kessler_0001.jpg,250,250,0.3166322788346128,13.0,41.012193308819754,19,0.05053180319735283,95,0.025265901598676414,95,2.633363185108522,100,2.4626822379255624,100,3.316086973840361,100,2.779661139836773,100
56,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jennifer_Pena/Jennifer_Pena_0001.jpg,250,250,0.3322167966855379,17.0,39.0,18,0.02692299726935668,67,0.1685646257465037,63,2.6923076923076925,100,2.717948717948718,100,3.4871794871794872,100,2.923076923076923,100
57,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Olivera_Labus/Olivera_Labus_0001.jpg,250,250,0.30066592756745814,10.0,43.01162633521314,21,0.06783634653712142,99,0.06783634653712142,90,2.371451830373913,100,2.4412004136202046,100,3.185185301580648,100,2.6271966356103156,100
58,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0015.jpg,250,250,0.316,13.0,40.049968789001575,18,0.012658227848101266,32,0.040028831141371894,94,2.5468184641385037,100,2.6966313149701806,100,3.495633186072456,100,2.7465689319140725,100
59,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0010.jpg,250,250,0.34836762191684806,23.0,38.01315561749642,17,0.0688927399967399,99,0.011482123332789982,96,2.788508301352679,100,2.788508301352679,100,3.6829354923525948,100,2.8937350297056104,100
60,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0004.jpg,250,250,0.38075714044519243,40.0,45.0,22,0.07353768853096643,100,0.010505384075852347,96,2.2,100,2.3555555555555556,100,3.0444444444444443,100,2.511111111111111,100
61,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0003.jpg,250,250,0.3840833242930497,42.0,43.01162633521314,21,0.04165762736367134,90,0.14580169577284968,71,2.371451830373913,100,2.4412004136202046,100,3.185185301580648,100,2.6271966356103156,100
62,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0006.jpg,250,250,0.3523634487287238,25.0,44.181444068749045,22,0.06905100460611273,99,0.07946340660763747,88,2.3086615240842225,100,2.3539293971054818,100,3.2366529210200374,100,2.421831206637371,100
63,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0018.jpg,250,250,0.3322167966855379,17.0,42.04759208325728,20,0.0481613216418582,94,0.07224198246278729,89,2.4496051948956445,100,2.497170344311094,100,3.3295604590814585,100,2.6160832178497175,100
64,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0011.jpg,250,250,0.3203997503120126,14.0,36.05551275463989,15,0.062422021179865284,99,0.06365822081480704,91,2.9399110399937145,100,2.9953810596162374,100,3.7996963441428195,100,3.1340561086725445,100
65,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0008.jpg,250,250,0.3295572787847357,16.0,46.010868281309364,23,0.036412486607034736,84,0.06068747767839122,91,2.173399540921557,100,2.260335522558419,100,2.9558233756533174,100,2.477675476650575,100
66,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0007.jpg,250,250,0.353111880287254,25.0,35.12833614050059,15,0.03398356348202752,80,0.0577609511120925,91,2.989039947125253,100,3.1313751827026457,100,3.985386596167004,100,3.1313751827026457,100
67,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0017.jpg,250,250,0.3240246904172582,15.0,41.012193308819754,19,0.06294606138842808,99,0.01745809630188319,95,2.5114482228349795,100,2.584597200199105,100,3.3892359512044865,100,2.706512162472648,100
68,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0014.jpg,250,250,0.29659399859066604,9.0,36.87817782917155,16,0.06876766944472157,99,0.013486449553958986,96,2.9556774877791905,100,2.8472122588698623,100,3.7691667045991513,100,3.0099101022338544,100
69,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0001.jpg,250,250,0.35345155254999233,25.0,42.190046219457976,20,0.08002304995805998,100,0.011316968255314816,96,2.4413341351708824,100,2.48873868148488,100,3.342020515136839,100,2.583547774112876,100
70,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0016.jpg,250,250,0.3096578757273905,11.0,42.01190307520001,20,0.06458740942086402,99,0.07857397479085237,88,2.4040805725751846,100,2.5468972402529184,100,3.213375022749009,100,2.73731946382323,100
71,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0012.jpg,250,250,0.3720215047547655,35.0,44.0,21,0.08601653289127525,100,0.01520571842539411,96,2.2954545454545454,100,2.3863636363636362,100,3.25,100,2.4318181818181817,100
72,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0013.jpg,250,250,0.3126403684747061,12.0,36.013886210738214,15,0.06397126544334303,99,0.12858065220626128,77,2.998843261958155,100,2.9433091274774483,100,3.8873894136494602,100,3.0543773964388614,100
73,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0005.jpg,250,250,0.3582401429209183,28.0,38.05259518088089,17,0.06699416710901103,99,0.011165694518168505,96,2.706779905822329,100,2.8644564051906203,100,3.6265594854706933,100,2.943294654874766,100
74,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0002.jpg,250,250,0.3243948211670464,15.0,39.05124837953327,18,0.09941290331693561,100,0.01743817681534255,95,2.6887744785908154,100,2.714381854577395,100,3.5850326381210875,100,2.8168113585237116,100
75,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Schumacher/Michael_Schumacher_0009.jpg,250,250,0.3360238086802779,19.0,39.05124837953327,18,0.0606983122251844,98,0.02661797074774994,95,2.6887744785908154,100,2.714381854577395,100,3.4826031341747705,100,2.9192408624700286,100
76,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jose_Carlo_Fernandez/Jose_Carlo_Fernandez_0001.jpg,250,250,0.356,26.0,43.104524124504614,21,0.04632702950132203,93,0.07865168539325842,88,2.435939199716353,100,2.3663409368673145,100,3.155121249156419,100,2.644733988263469,100
77,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sharon_Robinson/Sharon_Robinson_0001.jpg,250,250,0.3041052449399714,10.0,39.01281840626232,18,0.07892004626469847,100,0.11838006939704769,80,2.665790482425283,100,2.7426882848029357,100,3.434768506201807,100,2.973381691935893,100
78,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Winterbottom/Michael_Winterbottom_0001.jpg,250,250,0.324,15.0,41.0,19,0.05090253858787235,96,0.09876543209876543,84,2.5609756097560976,100,2.5365853658536586,100,3.341463414634146,100,2.7560975609756095,100
79,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Winterbottom/Michael_Winterbottom_0002.jpg,250,250,0.3365947117825828,19.0,39.01281840626232,18,0.0594186399842153,98,0.060595360950131655,91,2.7939534863880375,100,2.6145252808401818,100,3.486033707786909,100,2.9221164903507915,100
80,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Winterbottom/Michael_Winterbottom_0003.jpg,250,250,0.34,20.0,38.01315561749642,17,0.058823529411764705,98,0.0831890330807703,88,2.814814983440912,100,2.762201619264446,100,3.6040154460878964,100,2.9726550759703088,100
81,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Ralph_Sampson/Ralph_Sampson_0001.jpg,250,250,0.30042636369000636,10.0,42.01190307520001,20,0.05325764291615076,97,0.1464585180194146,71,2.4754889064140513,100,2.4754889064140513,100,3.213375022749009,100,2.73731946382323,100
82,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0003.jpg,250,250,0.43216663452885856,82.0,57.0087712549569,34,0.05553413448070658,97,0.0740455126409421,89,1.7190337178417774,100,1.6664102366833555,100,2.4382212936735415,100,1.947068802861605,100
83,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0007.jpg,250,250,0.3761914406256474,37.0,45.0,22,0.0637973047980182,99,0.06467730919323333,91,2.311111111111111,100,2.2444444444444445,100,3.0,100,2.5555555555555554,100
84,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0001.jpg,250,250,0.2959189078109069,9.0,38.8329756778952,17,0.06892455167955776,99,0.15112707694424476,69,2.652384943516714,100,2.8068928043040957,100,3.476426867716082,100,2.9614006650914773,100
85,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0002.jpg,250,250,0.29643211701838246,9.0,41.10960958218893,19,0.08207966925420584,100,0.06746907251875056,90,2.4811717025936515,100,2.6027977664462814,100,3.3325541495620614,100,2.7487490430694375,100
86,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0008.jpg,250,250,0.3360238086802779,19.0,44.01136216933077,21,0.0606983122251844,98,0.03571175520904186,94,2.2948619406827095,100,2.385747562095886,100,3.135553938754593,100,2.544797399568945,100
87,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Richard_Virenque/Richard_Virenque_0006.jpg,250,250,0.336,19.0,48.010415536631214,25,0.08666797487238712,100,0.0,97,2.1037101818654027,100,2.1037101818654027,100,2.9368627291388294,100,2.270340691320088,100
