,image paths,A,B,D,T,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop QC,right crop QC,up crop QC,down crop QC
37,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Augustin_Calleri/Augustin_Calleri_0003.jpg,250,250,3.2855860968783026,821.3965242195757,0.0,183.3930205869351,100,0.2800109243443991,100,0.08522941165262862,87,100,0,0,100
38,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Augustin_Calleri/Augustin_Calleri_0001.jpg,250,250,2.4743912382644746,618.5978095661186,0.0,196.0637651377735,100,0.3685755049147653,100,0.07129374443361337,90,100,0,0,100
39,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Augustin_Calleri/Augustin_Calleri_0002.jpg,250,250,1.7223530416264836,430.5882604066209,0.0,164.00304875214974,99,0.5922130802154099,100,0.15355992510530939,68,100,0,0,100
40,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mohamed_Hammam/Mohamed_Hammam_0001.jpg,250,250,3.1470551313887083,786.763782847177,0.0,26.1725046566048,10,0.28598164392590575,100,0.04687325298034831,93,100,0,0,100
41,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Oscar_Elias_Biscet/Oscar_Elias_Biscet_0002.jpg,250,250,3.407993544594825,851.9983861487062,0.0,235.03404008781365,100,0.2652587184132933,100,0.025634238307148137,95,100,0,0,100
42,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Oscar_Elias_Biscet/Oscar_Elias_Biscet_0001.jpg,250,250,3.5034086258956436,875.8521564739109,0.0,230.07824755939012,100,0.2534674355244483,100,0.045051940584076286,93,100,0,0,100
43,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Ken_Kutaragi/Ken_Kutaragi_0001.jpg,250,250,2.472687606633721,618.1719016584303,0.0,169.00295855398508,99,0.372064791982548,100,0.05186654229631879,92,100,0,0,100
44,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Carol_Niedermayer/Carol_Niedermayer_0001.jpg,250,250,3.606641096643801,901.6602741609503,0.0,248.16325271885037,100,0.23512181480688932,100,0.08234015282770422,88,100,0,0,100
45,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Thanongsak_Tuvinan/Thanongsak_Tuvinan_0001.jpg,250,250,1.8162312628076853,454.05781570192136,0.0,215.18828964420902,100,0.48011507006656623,100,0.06413377008411408,91,100,0,0,100
46,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Vojislav_Kostunica/Vojislav_Kostunica_0002.jpg,250,250,3.231465921219037,807.8664803047593,0.0,26.476404589747453,10,0.22157126748528308,100,0.06968214816749668,90,100,0,0,100
47,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Vojislav_Kostunica/Vojislav_Kostunica_0004.jpg,250,250,3.04773358415725,761.9333960393126,0.0,226.1725005388586,100,0.292676500543486,100,0.04208036982028874,93,100,0,0,100
48,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Vojislav_Kostunica/Vojislav_Kostunica_0005.jpg,250,250,2.9778838123741496,744.4709530935374,0.0,500.25593449753296,100,0.28476597927570685,100,0.04440811340221525,93,100,0,0,12
49,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Vojislav_Kostunica/Vojislav_Kostunica_0006.jpg,250,250,3.0038322190162354,750.9580547540588,0.0,246.2925090212855,100,0.2929591055149554,100,0.037499105978535674,94,100,0,0,100
50,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Khatol_Mohammad_Zai/Khatol_Mohammad_Zai_0001.jpg,250,250,1.5154365707610464,378.8591426902616,0.0,213.00938946440834,100,0.6018067780573602,100,0.0795800429924207,88,100,0,0,100
51,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Peter_Schultz/Peter_Schultz_0001.jpg,250,250,3.563069463257768,890.7673658144421,0.0,281.1440911703463,100,0.25371382997777964,100,0.04669374999850998,93,100,0,0,100
52,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Tamara_Mowry/Tamara_Mowry_0001.jpg,250,250,3.0205012828999096,755.1253207249774,0.0,204.41379601191306,100,0.28339666824381393,100,0.13024515013387605,76,100,0,0,100
53,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Ron_Howard/Ron_Howard_0002.jpg,250,250,2.994664588898062,748.6661472245155,0.0,194.0,100,0.2751560235008505,100,0.06145712404906067,91,100,0,0,100
54,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Ron_Howard/Ron_Howard_0001.jpg,250,250,2.61509846850936,653.77461712734,0.0,8.06225774829855,4,0.3074454020304216,100,0.08973820493869565,86,100,0,0,100
55,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Jean-Claude_Braquet/Jean-Claude_Braquet_0001.jpg,250,250,3.0154568476434878,753.864211910872,0.0,209.2390976849212,100,0.28785024752661365,100,0.041185599345298064,93,100,0,0,100
56,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Andy_Hebb/Andy_Hebb_0002.jpg,250,250,2.495886215355179,623.9715538387948,0.0,243.10080213771406,100,0.35899072421155787,100,0.06490185844769407,90,100,0,0,100
57,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Andy_Hebb/Andy_Hebb_0001.jpg,250,250,3.023322675468168,755.8306688670419,0.0,12.165525060596439,5,0.28048610453685213,100,0.03480395009025398,94,100,0,0,100
58,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Heather_Whitestone_McCallum/Heather_Whitestone_McCallum_0001.jpg,250,250,2.838739156738428,709.684789184607,0.0,53.009433122794285,30,0.3424055351097423,100,0.07198711297797011,89,100,0,0,100
59,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Nancy_Kerrigan/Nancy_Kerrigan_0001.jpg,250,250,3.9401832444697287,985.0458111174322,0.0,238.0021008310641,100,0.23349167866526824,100,0.05974925756141524,91,100,0,0,100
60,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Adrian_Annus/Adrian_Annus_0001.jpg,250,250,2.3149539952232314,578.7384988058078,0.0,261.27571643763605,100,0.40432768941904673,100,0.0,97,100,0,0,100
61,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Julius_Erving/Julius_Erving_0001.jpg,250,250,2.964934400623393,741.2336001558483,0.0,41.43669871020132,19,0.28735880288645255,100,0.07613767674080603,89,100,0,0,100
62,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Al_Pacino/Al_Pacino_0002.jpg,250,250,3.23294169449435,808.2354236235875,0.0,189.0026454841307,100,0.2573507593461655,100,0.8222664008335857,0,100,0,0,100
63,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Al_Pacino/Al_Pacino_0003.jpg,250,250,3.040594678677183,760.1486696692957,0.0,202.03960007879644,100,0.29467919755414645,100,0.08420433341160456,87,100,0,0,100
64,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Patricia_Wartusch/Patricia_Wartusch_0001.jpg,250,250,3.1008495610074345,775.2123902518587,0.0,217.17504460687928,100,0.2889530699157487,100,0.024813050337626777,95,100,0,0,100
65,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Edward_Lu/Edward_Lu_0005.jpg,250,250,2.1425788200203977,535.6447050050995,0.0,16.0312195418814,6,0.3789825571001722,100,0.10108929478208514,84,100,0,0,100
66,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Edward_Lu/Edward_Lu_0003.jpg,250,250,1.548855061004741,387.21376525118524,0.0,179.06981878585793,100,0.5294233273629017,100,0.08408182795639844,87,100,0,0,100
67,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Edward_Lu/Edward_Lu_0001.jpg,250,250,3.1060772688392673,776.5193172098168,0.0,212.05895406702354,100,0.03734614111623465,85,0.054742775448789784,92,100,0,0,100
68,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Edward_Lu/Edward_Lu_0002.jpg,250,250,1.4910466122827952,372.7616530706988,0.0,166.14752480852673,99,1.073071751627132,100,0.09393209444047161,85,100,0,0,100
69,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0003.jpg,250,250,2.4860651640695184,621.5162910173796,0.0,27.16615541441225,11,0.34753714926188467,100,0.07353882784518626,89,100,0,0,100
70,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0006.jpg,250,250,3.257201866633384,814.300466658346,0.0,183.53473785635242,100,0.28245102320013843,100,0.04065562046200307,93,100,0,0,100
71,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0010.jpg,250,250,3.1839378134630705,795.9844533657676,0.0,240.01874926763534,100,0.27889991954150317,100,0.039348657369240335,94,100,0,0,100
72,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0009.jpg,250,250,3.918110769235602,979.5276923089004,0.0,225.26872841120226,100,0.23582794219477018,100,0.3885648559404496,4,100,0,0,100
73,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0004.jpg,250,250,2.772854125265157,693.2135313162893,0.0,228.42942017174582,100,0.34188599802715786,100,0.09979742042015487,84,100,0,0,100
74,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Mark_Philippoussis/Mark_Philippoussis_0001.jpg,250,250,1.3988981378213354,349.72453445533387,0.0,240.00208332429116,100,0.6119101719108347,100,0.046106332007017053,93,100,0,0,100
75,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Erin_Runnion/Erin_Runnion_0003.jpg,250,250,3.056462006961644,764.115501740411,0.0,227.05505940189926,100,0.2918406961932813,100,0.060257196232785575,91,100,0,0,100
76,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Hong_Myung/Hong_Myung_0001.jpg,250,250,2.3145841959194313,578.6460489798578,0.0,31.064449134018133,12,0.39402325549782935,100,0.04694779384099429,93,100,0,0,100
77,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Julius_Barnes/Julius_Barnes_0001.jpg,250,250,4.269379345993982,1067.3448364984954,0.0,26.0,10,0.21829870912607208,100,0.03597029406808683,94,100,0,0,100
78,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/Sue_Slavec/Sue_Slavec_0001.jpg,250,250,3.0143423826765265,753.5855956691316,0.0,248.0181444975347,100,0.46311925547105537,100,0.061401042523844575,91,100,0,0,100
79,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0300.jpg,250,250,3.2472098792655824,811.8024698163956,0.0,198.00252523642217,100,0.2525244842459824,100,0.030198604039486505,94,100,0,0,100
80,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0472.jpg,250,250,2.9469665759896224,736.7416439974056,0.0,209.6115454835444,100,0.29861214143716125,100,0.09381286553519877,85,100,0,0,100
81,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0340.jpg,250,250,2.9598445905148463,739.9611476287116,0.0,213.11499243366245,100,0.3094757079258231,100,0.050002625298058746,92,100,0,0,100
82,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0026.jpg,250,250,3.663731431205077,915.9328578012692,0.0,196.09181522949905,100,0.22490731525290036,100,0.06682211962492675,90,100,0,0,100
83,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0391.jpg,250,250,1.6723875149019738,418.09687872549347,0.0,204.24495097798624,100,0.526193834956715,100,0.0526193834956715,92,100,0,0,100
84,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0318.jpg,250,250,1.6169724796668619,404.24311991671544,0.0,17.26267650163207,7,0.5046468076983704,100,0.049536982592620134,92,100,0,0,100
85,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0408.jpg,250,250,1.6595059505768577,414.8764876442144,0.0,558.3636807672934,100,0.5182265238043028,100,0.06030708596783629,91,99,0,0,83
86,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0175.jpg,250,250,1.801138528820035,450.28463220500873,0.0,198.022725968511,100,0.4796965842299899,100,0.05569782003253082,92,100,0,0,100
87,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0133.jpg,250,250,3.0501521273536505,762.5380318384126,0.0,196.57314160383152,100,0.28982160990342776,100,0.02522547500391097,95,100,0,0,100
88,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0413.jpg,250,250,2.332497374060687,583.1243435151717,0.0,238.30232898568156,100,0.3978568251866573,100,0.04985023182579747,92,100,0,0,100
89,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0058.jpg,250,250,1.962630887355032,490.657721838758,0.0,769.2593840831582,100,1.8200060047021158,100,0.10214830851278699,84,80,0,0,14
90,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0025.jpg,250,250,3.114149000931073,778.5372502327682,0.0,498.01706798060644,100,0.36735557600421986,100,0.0545706599906346,92,0,0,0,24
91,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0261.jpg,250,250,3.1426574741769104,785.6643685442276,0.0,201.0024875467963,100,0.26728970844014854,100,0.045430514637294785,93,100,0,0,100
92,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0409.jpg,250,250,2.4013404589936846,600.3351147484211,0.0,203.03940504246953,100,0.34980462551820485,100,0.050083015332770674,92,100,0,0,100
93,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0075.jpg,250,250,2.5754595706397723,643.864892659943,0.0,686.0466456444489,100,0.7827729167183951,100,0.05530506172253219,92,92,0,0,4
94,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0233.jpg,250,250,2.5269396510403648,631.7349127600912,0.0,226.00884938426637,100,0.3324179109913306,100,0.044435311597060365,93,100,0,0,100
95,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0077.jpg,250,250,3.043729948599251,760.9324871498128,0.0,171.572142260916,99,0.25889287594736976,100,0.023655186634785053,95,100,0,0,100
96,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0241.jpg,250,250,1.7176355841679574,429.40889604198935,0.0,193.03885619221847,100,0.530962451177782,100,0.08769343419434718,87,100,0,0,100
97,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0523.jpg,250,250,1.8054362353736009,451.3590588434002,0.0,28.635642126552707,11,0.4918478883948207,100,0.05172209264987229,92,100,0,0,100
98,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0049.jpg,250,250,2.6587433121683635,664.6858280420909,0.0,208.40585404445815,100,0.3339923775025063,100,0.043655566333597705,93,100,0,0,100
99,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0362.jpg,250,250,2.7220360027009196,680.5090006752299,0.0,203.55343278854326,100,0.3247569095790275,100,0.04704658006785654,93,100,0,0,100
100,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0374.jpg,250,250,1.7660045300055152,441.5011325013788,0.0,222.50617968946392,100,0.4892399681428347,100,0.06119692608518556,91,100,0,0,100
101,/home/jing/FIQA_repo/datasets/archive/lfw-deepfunneled/lfw-deepfunneled/George_W_Bush/George_W_Bush_0029.jpg,250,250,2.3219035294344166,580.4758823586042,0.0,215.03720608304042,100,0.3807221052871779,100,0.5827037492380402,0,100,0,0,100
